x(ps)	2y
0	242
100000000000	258
200000000000	234
300000000000	263
400000000000	243
500000000000	256
600000000000	248
700000000000	239
800000000000	267
900000000000	237
1000000000000	252
1100000000000	258
1200000000000	263
1300000000000	235
1400000000000	241
1500000000000	268
1600000000000	265
1700000000000	253
1800000000000	254
1900000000000	253
2000000000000	249
2100000000000	266
2200000000000	237
2300000000000	255
2400000000000	248
2500000000000	274
2600000000000	230
2700000000000	252
2800000000000	262
2900000000000	205
3000000000000	241
3100000000000	270
3200000000000	249
3300000000000	235
3400000000000	247
3500000000000	194
3600000000000	247
3700000000000	249
3800000000000	243
3900000000000	246
4000000000000	236
4100000000000	236
4200000000000	258
4300000000000	225
4400000000000	220
4500000000000	238
4600000000000	239
4700000000000	230
4800000000000	245
4900000000000	239
5000000000000	235
5100000000000	242
5200000000000	266
5300000000000	262
5400000000000	252
5500000000000	247
5600000000000	269
5700000000000	282
5800000000000	243
5900000000000	257
6000000000000	225
6100000000000	253
6200000000000	254
6300000000000	233
6400000000000	232
6500000000000	249
6600000000000	254
6700000000000	243
6800000000000	248
6900000000000	246
7000000000000	246
7100000000000	245
7200000000000	264
7300000000000	231
7400000000000	224
7500000000000	256
7600000000000	261
7700000000000	218
7800000000000	251
7900000000000	238
8000000000000	246
8100000000000	262
8200000000000	228
8300000000000	245
8400000000000	252
8500000000000	251
8600000000000	245
8700000000000	231
8800000000000	242
8900000000000	257
9000000000000	223
9100000000000	242
9200000000000	255
9300000000000	255
9400000000000	258
9500000000000	249
9600000000000	218
9700000000000	246
9800000000000	268
9900000000000	267
