x(ps)	1y
0	354
100000000000	400
200000000000	358
300000000000	376
400000000000	351
500000000000	373
600000000000	365
700000000000	358
800000000000	361
900000000000	330
1000000000000	376
1100000000000	352
1200000000000	382
1300000000000	371
1400000000000	380
1500000000000	369
1600000000000	369
1700000000000	357
1800000000000	402
1900000000000	394
2000000000000	363
2100000000000	373
2200000000000	374
2300000000000	391
2400000000000	408
2500000000000	378
2600000000000	353
2700000000000	393
2800000000000	345
2900000000000	351
3000000000000	337
3100000000000	349
3200000000000	376
3300000000000	355
3400000000000	382
3500000000000	348
3600000000000	369
3700000000000	369
3800000000000	351
3900000000000	380
4000000000000	370
4100000000000	365
4200000000000	319
4300000000000	341
4400000000000	372
4500000000000	364
4600000000000	354
4700000000000	387
4800000000000	370
4900000000000	343
5000000000000	424
5100000000000	349
5200000000000	369
5300000000000	310
5400000000000	329
5500000000000	366
5600000000000	368
5700000000000	355
5800000000000	363
5900000000000	369
6000000000000	374
6100000000000	371
6200000000000	402
6300000000000	347
6400000000000	343
6500000000000	380
6600000000000	373
6700000000000	369
6800000000000	362
6900000000000	348
7000000000000	356
7100000000000	350
7200000000000	348
7300000000000	341
7400000000000	386
7500000000000	381
7600000000000	340
7700000000000	361
7800000000000	349
7900000000000	388
8000000000000	349
8100000000000	349
8200000000000	361
8300000000000	378
8400000000000	395
8500000000000	379
8600000000000	354
8700000000000	384
8800000000000	365
8900000000000	325
9000000000000	346
9100000000000	360
9200000000000	366
9300000000000	383
9400000000000	356
9500000000000	333
9600000000000	336
9700000000000	348
9800000000000	367
9900000000000	363
