x(ps)	2y
0	344
100000000000	300
200000000000	346
300000000000	355
400000000000	376
500000000000	369
600000000000	357
700000000000	363
800000000000	358
900000000000	346
1000000000000	317
1100000000000	344
1200000000000	338
1300000000000	318
1400000000000	335
1500000000000	366
1600000000000	340
1700000000000	347
1800000000000	356
1900000000000	370
2000000000000	360
2100000000000	369
2200000000000	376
2300000000000	324
2400000000000	356
2500000000000	351
2600000000000	376
2700000000000	329
2800000000000	341
2900000000000	376
3000000000000	335
3100000000000	341
3200000000000	313
3300000000000	324
3400000000000	326
3500000000000	334
3600000000000	342
3700000000000	345
3800000000000	320
3900000000000	364
4000000000000	323
4100000000000	370
4200000000000	380
4300000000000	317
4400000000000	332
4500000000000	324
4600000000000	340
4700000000000	365
4800000000000	362
4900000000000	345
5000000000000	351
5100000000000	362
5200000000000	326
5300000000000	323
5400000000000	326
5500000000000	346
5600000000000	356
5700000000000	320
5800000000000	358
5900000000000	324
6000000000000	320
6100000000000	399
6200000000000	340
6300000000000	368
6400000000000	336
6500000000000	348
6600000000000	363
6700000000000	371
6800000000000	385
6900000000000	359
7000000000000	354
7100000000000	331
7200000000000	319
7300000000000	354
7400000000000	336
7500000000000	360
7600000000000	346
7700000000000	355
7800000000000	369
7900000000000	340
8000000000000	357
8100000000000	359
8200000000000	352
8300000000000	363
8400000000000	350
8500000000000	330
8600000000000	372
8700000000000	337
8800000000000	383
8900000000000	324
9000000000000	353
9100000000000	346
9200000000000	345
9300000000000	341
9400000000000	362
9500000000000	303
9600000000000	352
9700000000000	351
9800000000000	348
9900000000000	336
