x(ps)	1y
0	271
100000000000	277
200000000000	292
300000000000	293
400000000000	267
500000000000	273
600000000000	306
700000000000	282
800000000000	277
900000000000	280
1000000000000	280
1100000000000	288
1200000000000	321
1300000000000	293
1400000000000	286
1500000000000	300
1600000000000	268
1700000000000	261
1800000000000	246
1900000000000	305
2000000000000	292
2100000000000	287
2200000000000	265
2300000000000	320
2400000000000	282
2500000000000	277
2600000000000	285
2700000000000	304
2800000000000	272
2900000000000	260
3000000000000	288
3100000000000	313
3200000000000	293
3300000000000	280
3400000000000	273
3500000000000	290
3600000000000	325
3700000000000	293
3800000000000	277
3900000000000	280
4000000000000	301
4100000000000	296
4200000000000	292
4300000000000	284
4400000000000	301
4500000000000	284
4600000000000	290
4700000000000	292
4800000000000	315
4900000000000	307
5000000000000	298
5100000000000	298
5200000000000	287
5300000000000	266
5400000000000	283
5500000000000	312
5600000000000	282
5700000000000	258
5800000000000	297
5900000000000	285
6000000000000	285
6100000000000	300
6200000000000	283
6300000000000	311
6400000000000	295
6500000000000	287
6600000000000	286
6700000000000	293
6800000000000	273
6900000000000	292
7000000000000	274
7100000000000	288
7200000000000	301
7300000000000	289
7400000000000	316
7500000000000	280
7600000000000	248
7700000000000	318
7800000000000	296
7900000000000	286
8000000000000	273
8100000000000	265
8200000000000	310
8300000000000	329
8400000000000	321
8500000000000	284
8600000000000	292
8700000000000	284
8800000000000	304
8900000000000	260
9000000000000	300
9100000000000	276
9200000000000	320
9300000000000	304
9400000000000	306
9500000000000	320
9600000000000	290
9700000000000	291
9800000000000	288
9900000000000	273
