x(ps)	1y
0	527
100000000000	583
200000000000	530
300000000000	556
400000000000	529
500000000000	584
600000000000	500
700000000000	518
800000000000	508
900000000000	527
1000000000000	530
1100000000000	535
1200000000000	507
1300000000000	509
1400000000000	524
1500000000000	581
1600000000000	571
1700000000000	507
1800000000000	495
1900000000000	516
2000000000000	545
2100000000000	516
2200000000000	534
2300000000000	556
2400000000000	476
2500000000000	538
2600000000000	503
2700000000000	481
2800000000000	556
2900000000000	516
3000000000000	586
3100000000000	524
3200000000000	530
3300000000000	505
3400000000000	523
3500000000000	489
3600000000000	543
3700000000000	501
3800000000000	492
3900000000000	539
4000000000000	526
4100000000000	572
4200000000000	542
4300000000000	526
4400000000000	583
4500000000000	509
4600000000000	547
4700000000000	542
4800000000000	511
4900000000000	515
5000000000000	562
5100000000000	540
5200000000000	573
5300000000000	461
5400000000000	567
5500000000000	539
5600000000000	543
5700000000000	554
5800000000000	508
5900000000000	523
6000000000000	547
6100000000000	530
6200000000000	494
6300000000000	543
6400000000000	531
6500000000000	569
6600000000000	511
6700000000000	592
6800000000000	537
6900000000000	505
7000000000000	550
7100000000000	528
7200000000000	551
7300000000000	511
7400000000000	545
7500000000000	503
7600000000000	545
7700000000000	536
7800000000000	544
7900000000000	545
8000000000000	574
8100000000000	510
8200000000000	543
8300000000000	532
8400000000000	529
8500000000000	537
8600000000000	534
8700000000000	530
8800000000000	547
8900000000000	514
9000000000000	515
9100000000000	505
9200000000000	536
9300000000000	509
9400000000000	562
9500000000000	480
9600000000000	539
9700000000000	504
9800000000000	538
9900000000000	545
