x(ps)	2y
0	393
100000000000	421
200000000000	381
300000000000	431
400000000000	434
500000000000	399
600000000000	420
700000000000	393
800000000000	419
900000000000	414
1000000000000	410
1100000000000	414
1200000000000	388
1300000000000	420
1400000000000	413
1500000000000	419
1600000000000	417
1700000000000	387
1800000000000	391
1900000000000	406
2000000000000	411
2100000000000	425
2200000000000	426
2300000000000	397
2400000000000	436
2500000000000	383
2600000000000	403
2700000000000	382
2800000000000	432
2900000000000	391
3000000000000	463
3100000000000	408
3200000000000	419
3300000000000	386
3400000000000	409
3500000000000	405
3600000000000	391
3700000000000	433
3800000000000	434
3900000000000	406
4000000000000	403
4100000000000	389
4200000000000	387
4300000000000	421
4400000000000	402
4500000000000	406
4600000000000	411
4700000000000	447
4800000000000	383
4900000000000	421
5000000000000	386
5100000000000	391
5200000000000	371
5300000000000	393
5400000000000	437
5500000000000	387
5600000000000	407
5700000000000	412
5800000000000	406
5900000000000	430
6000000000000	416
6100000000000	404
6200000000000	395
6300000000000	375
6400000000000	450
6500000000000	445
6600000000000	381
6700000000000	387
6800000000000	403
6900000000000	418
7000000000000	424
7100000000000	430
7200000000000	401
7300000000000	344
7400000000000	389
7500000000000	421
7600000000000	410
7700000000000	395
7800000000000	409
7900000000000	408
8000000000000	413
8100000000000	423
8200000000000	405
8300000000000	435
8400000000000	420
8500000000000	442
8600000000000	413
8700000000000	388
8800000000000	394
8900000000000	394
9000000000000	423
9100000000000	433
9200000000000	413
9300000000000	432
9400000000000	383
9500000000000	408
9600000000000	472
9700000000000	373
9800000000000	415
9900000000000	410
