x(ps)	2y
0	252
100000000000	245
200000000000	220
300000000000	239
400000000000	242
500000000000	240
600000000000	247
700000000000	262
800000000000	254
900000000000	222
1000000000000	244
1100000000000	265
1200000000000	249
1300000000000	238
1400000000000	248
1500000000000	227
1600000000000	267
1700000000000	249
1800000000000	274
1900000000000	247
2000000000000	255
2100000000000	214
2200000000000	242
2300000000000	242
2400000000000	252
2500000000000	252
2600000000000	240
2700000000000	252
2800000000000	200
2900000000000	247
3000000000000	222
3100000000000	232
3200000000000	205
3300000000000	250
3400000000000	202
3500000000000	274
3600000000000	268
3700000000000	245
3800000000000	230
3900000000000	227
4000000000000	240
4100000000000	238
4200000000000	224
4300000000000	209
4400000000000	246
4500000000000	247
4600000000000	258
4700000000000	250
4800000000000	255
4900000000000	252
5000000000000	273
5100000000000	237
5200000000000	273
5300000000000	265
5400000000000	265
5500000000000	240
5600000000000	236
5700000000000	235
5800000000000	266
5900000000000	247
6000000000000	213
6100000000000	238
6200000000000	251
6300000000000	213
6400000000000	262
6500000000000	254
6600000000000	255
6700000000000	232
6800000000000	246
6900000000000	240
7000000000000	268
7100000000000	245
7200000000000	242
7300000000000	236
7400000000000	244
7500000000000	243
7600000000000	211
7700000000000	233
7800000000000	211
7900000000000	262
8000000000000	263
8100000000000	244
8200000000000	230
8300000000000	256
8400000000000	228
8500000000000	234
8600000000000	254
8700000000000	218
8800000000000	197
8900000000000	249
9000000000000	255
9100000000000	241
9200000000000	241
9300000000000	196
9400000000000	256
9500000000000	228
9600000000000	271
9700000000000	236
9800000000000	208
9900000000000	273
