x(ps)	2y
0	255
100000000000	227
200000000000	227
300000000000	266
400000000000	227
500000000000	264
600000000000	249
700000000000	195
800000000000	246
900000000000	222
1000000000000	225
1100000000000	268
1200000000000	235
1300000000000	217
1400000000000	239
1500000000000	257
1600000000000	250
1700000000000	230
1800000000000	246
1900000000000	255
2000000000000	247
2100000000000	267
2200000000000	217
2300000000000	261
2400000000000	233
2500000000000	273
2600000000000	240
2700000000000	252
2800000000000	248
2900000000000	256
3000000000000	240
3100000000000	238
3200000000000	253
3300000000000	253
3400000000000	238
3500000000000	264
3600000000000	256
3700000000000	261
3800000000000	241
3900000000000	280
4000000000000	252
4100000000000	254
4200000000000	268
4300000000000	255
4400000000000	260
4500000000000	253
4600000000000	244
4700000000000	232
4800000000000	266
4900000000000	215
5000000000000	233
5100000000000	243
5200000000000	242
5300000000000	266
5400000000000	235
5500000000000	227
5600000000000	249
5700000000000	246
5800000000000	236
5900000000000	248
6000000000000	225
6100000000000	251
6200000000000	250
6300000000000	237
6400000000000	269
6500000000000	220
6600000000000	246
6700000000000	255
6800000000000	248
6900000000000	247
7000000000000	236
7100000000000	227
7200000000000	266
7300000000000	247
7400000000000	255
7500000000000	271
7600000000000	223
7700000000000	247
7800000000000	255
7900000000000	261
8000000000000	260
8100000000000	240
8200000000000	248
8300000000000	246
8400000000000	231
8500000000000	257
8600000000000	229
8700000000000	252
8800000000000	230
8900000000000	240
9000000000000	261
9100000000000	271
9200000000000	270
9300000000000	249
9400000000000	221
9500000000000	233
9600000000000	255
9700000000000	219
9800000000000	260
9900000000000	278
