x(ps)	1y
0	259
100000000000	261
200000000000	228
300000000000	246
400000000000	250
500000000000	267
600000000000	232
700000000000	266
800000000000	267
900000000000	267
1000000000000	258
1100000000000	281
1200000000000	260
1300000000000	271
1400000000000	268
1500000000000	249
1600000000000	241
1700000000000	258
1800000000000	284
1900000000000	238
2000000000000	285
2100000000000	273
2200000000000	274
2300000000000	238
2400000000000	269
2500000000000	271
2600000000000	251
2700000000000	255
2800000000000	279
2900000000000	239
3000000000000	246
3100000000000	266
3200000000000	253
3300000000000	267
3400000000000	239
3500000000000	257
3600000000000	269
3700000000000	257
3800000000000	247
3900000000000	270
4000000000000	280
4100000000000	266
4200000000000	218
4300000000000	271
4400000000000	260
4500000000000	277
4600000000000	251
4700000000000	272
4800000000000	271
4900000000000	270
5000000000000	260
5100000000000	248
5200000000000	238
5300000000000	260
5400000000000	263
5500000000000	256
5600000000000	252
5700000000000	254
5800000000000	269
5900000000000	281
6000000000000	289
6100000000000	246
6200000000000	238
6300000000000	277
6400000000000	276
6500000000000	247
6600000000000	240
6700000000000	258
6800000000000	263
6900000000000	242
7000000000000	283
7100000000000	242
7200000000000	256
7300000000000	246
7400000000000	263
7500000000000	245
7600000000000	255
7700000000000	260
7800000000000	244
7900000000000	260
8000000000000	251
8100000000000	314
8200000000000	246
8300000000000	276
8400000000000	249
8500000000000	286
8600000000000	253
8700000000000	251
8800000000000	294
8900000000000	291
9000000000000	251
9100000000000	274
9200000000000	261
9300000000000	283
9400000000000	274
9500000000000	279
9600000000000	267
9700000000000	284
9800000000000	265
9900000000000	260
