x(ps)	1y
0	297
100000000000	325
200000000000	294
300000000000	296
400000000000	294
500000000000	320
600000000000	318
700000000000	295
800000000000	297
900000000000	322
1000000000000	294
1100000000000	331
1200000000000	324
1300000000000	359
1400000000000	316
1500000000000	338
1600000000000	309
1700000000000	298
1800000000000	316
1900000000000	306
2000000000000	324
2100000000000	290
2200000000000	301
2300000000000	302
2400000000000	337
2500000000000	294
2600000000000	317
2700000000000	308
2800000000000	304
2900000000000	303
3000000000000	302
3100000000000	325
3200000000000	305
3300000000000	271
3400000000000	297
3500000000000	316
3600000000000	323
3700000000000	293
3800000000000	334
3900000000000	337
4000000000000	305
4100000000000	311
4200000000000	306
4300000000000	288
4400000000000	282
4500000000000	303
4600000000000	312
4700000000000	283
4800000000000	288
4900000000000	341
5000000000000	309
5100000000000	300
5200000000000	311
5300000000000	303
5400000000000	289
5500000000000	315
5600000000000	321
5700000000000	272
5800000000000	290
5900000000000	298
6000000000000	303
6100000000000	307
6200000000000	285
6300000000000	285
6400000000000	266
6500000000000	296
6600000000000	316
6700000000000	304
6800000000000	311
6900000000000	333
7000000000000	301
7100000000000	293
7200000000000	328
7300000000000	303
7400000000000	327
7500000000000	305
7600000000000	318
7700000000000	301
7800000000000	299
7900000000000	292
8000000000000	288
8100000000000	299
8200000000000	324
8300000000000	335
8400000000000	317
8500000000000	292
8600000000000	315
8700000000000	311
8800000000000	321
8900000000000	285
9000000000000	323
9100000000000	326
9200000000000	304
9300000000000	308
9400000000000	273
9500000000000	297
9600000000000	334
9700000000000	317
9800000000000	312
9900000000000	298
