x(ps)	2y
0	420
100000000000	406
200000000000	395
300000000000	427
400000000000	391
500000000000	383
600000000000	388
700000000000	370
800000000000	391
900000000000	392
1000000000000	414
1100000000000	369
1200000000000	415
1300000000000	415
1400000000000	404
1500000000000	392
1600000000000	381
1700000000000	391
1800000000000	395
1900000000000	391
2000000000000	374
2100000000000	437
2200000000000	436
2300000000000	415
2400000000000	417
2500000000000	358
2600000000000	444
2700000000000	365
2800000000000	402
2900000000000	396
3000000000000	362
3100000000000	399
3200000000000	416
3300000000000	410
3400000000000	370
3500000000000	369
3600000000000	380
3700000000000	396
3800000000000	396
3900000000000	405
4000000000000	434
4100000000000	412
4200000000000	382
4300000000000	387
4400000000000	415
4500000000000	435
4600000000000	415
4700000000000	371
4800000000000	392
4900000000000	412
5000000000000	404
5100000000000	414
5200000000000	395
5300000000000	379
5400000000000	426
5500000000000	381
5600000000000	389
5700000000000	389
5800000000000	424
5900000000000	405
6000000000000	404
6100000000000	363
6200000000000	397
6300000000000	359
6400000000000	397
6500000000000	389
6600000000000	373
6700000000000	409
6800000000000	401
6900000000000	375
7000000000000	404
7100000000000	404
7200000000000	396
7300000000000	415
7400000000000	390
7500000000000	430
7600000000000	399
7700000000000	392
7800000000000	406
7900000000000	427
8000000000000	409
8100000000000	385
8200000000000	406
8300000000000	362
8400000000000	439
8500000000000	397
8600000000000	390
8700000000000	419
8800000000000	388
8900000000000	382
9000000000000	420
9100000000000	448
9200000000000	391
9300000000000	442
9400000000000	404
9500000000000	379
9600000000000	378
9700000000000	392
9800000000000	370
9900000000000	416
