x(ps)	1y
0	228
100000000000	208
200000000000	241
300000000000	229
400000000000	238
500000000000	237
600000000000	253
700000000000	232
800000000000	215
900000000000	220
1000000000000	216
1100000000000	208
1200000000000	226
1300000000000	219
1400000000000	251
1500000000000	224
1600000000000	237
1700000000000	260
1800000000000	253
1900000000000	241
2000000000000	223
2100000000000	211
2200000000000	244
2300000000000	220
2400000000000	222
2500000000000	230
2600000000000	244
2700000000000	219
2800000000000	240
2900000000000	242
3000000000000	246
3100000000000	236
3200000000000	234
3300000000000	239
3400000000000	250
3500000000000	228
3600000000000	249
3700000000000	243
3800000000000	243
3900000000000	249
4000000000000	234
4100000000000	222
4200000000000	220
4300000000000	206
4400000000000	227
4500000000000	227
4600000000000	233
4700000000000	226
4800000000000	226
4900000000000	265
5000000000000	239
5100000000000	234
5200000000000	217
5300000000000	237
5400000000000	224
5500000000000	203
5600000000000	216
5700000000000	232
5800000000000	237
5900000000000	244
6000000000000	249
6100000000000	226
6200000000000	216
6300000000000	258
6400000000000	236
6500000000000	226
6600000000000	219
6700000000000	241
6800000000000	207
6900000000000	230
7000000000000	216
7100000000000	228
7200000000000	208
7300000000000	208
7400000000000	237
7500000000000	221
7600000000000	218
7700000000000	221
7800000000000	258
7900000000000	241
8000000000000	235
8100000000000	240
8200000000000	238
8300000000000	205
8400000000000	257
8500000000000	227
8600000000000	212
8700000000000	224
8800000000000	199
8900000000000	209
9000000000000	223
9100000000000	217
9200000000000	192
9300000000000	218
9400000000000	228
9500000000000	224
9600000000000	262
9700000000000	219
9800000000000	244
9900000000000	232
