x(ps)	1y
0	465
100000000000	480
200000000000	455
300000000000	453
400000000000	511
500000000000	469
600000000000	466
700000000000	500
800000000000	457
900000000000	474
1000000000000	415
1100000000000	472
1200000000000	485
1300000000000	491
1400000000000	479
1500000000000	468
1600000000000	456
1700000000000	459
1800000000000	478
1900000000000	464
2000000000000	521
2100000000000	464
2200000000000	462
2300000000000	433
2400000000000	474
2500000000000	487
2600000000000	488
2700000000000	479
2800000000000	444
2900000000000	436
3000000000000	495
3100000000000	484
3200000000000	471
3300000000000	471
3400000000000	431
3500000000000	504
3600000000000	438
3700000000000	463
3800000000000	456
3900000000000	445
4000000000000	483
4100000000000	452
4200000000000	479
4300000000000	469
4400000000000	488
4500000000000	473
4600000000000	468
4700000000000	465
4800000000000	501
4900000000000	432
5000000000000	496
5100000000000	469
5200000000000	440
5300000000000	476
5400000000000	491
5500000000000	445
5600000000000	459
5700000000000	433
5800000000000	469
5900000000000	441
6000000000000	467
6100000000000	500
6200000000000	510
6300000000000	457
6400000000000	511
6500000000000	458
6600000000000	455
6700000000000	484
6800000000000	470
6900000000000	451
7000000000000	488
7100000000000	485
7200000000000	474
7300000000000	484
7400000000000	450
7500000000000	532
7600000000000	481
7700000000000	435
7800000000000	456
7900000000000	492
8000000000000	474
8100000000000	452
8200000000000	474
8300000000000	473
8400000000000	440
8500000000000	497
8600000000000	492
8700000000000	457
8800000000000	485
8900000000000	483
9000000000000	502
9100000000000	528
9200000000000	489
9300000000000	454
9400000000000	475
9500000000000	438
9600000000000	489
9700000000000	473
9800000000000	464
9900000000000	473
