x(ps)	1y
0	308
100000000000	337
200000000000	324
300000000000	298
400000000000	344
500000000000	310
600000000000	311
700000000000	285
800000000000	305
900000000000	290
1000000000000	318
1100000000000	334
1200000000000	289
1300000000000	328
1400000000000	307
1500000000000	322
1600000000000	324
1700000000000	304
1800000000000	322
1900000000000	345
2000000000000	311
2100000000000	293
2200000000000	307
2300000000000	304
2400000000000	316
2500000000000	331
2600000000000	326
2700000000000	349
2800000000000	317
2900000000000	322
3000000000000	333
3100000000000	334
3200000000000	299
3300000000000	314
3400000000000	338
3500000000000	300
3600000000000	307
3700000000000	329
3800000000000	299
3900000000000	297
4000000000000	304
4100000000000	338
4200000000000	336
4300000000000	353
4400000000000	342
4500000000000	314
4600000000000	315
4700000000000	312
4800000000000	352
4900000000000	344
5000000000000	313
5100000000000	303
5200000000000	314
5300000000000	291
5400000000000	326
5500000000000	341
5600000000000	335
5700000000000	300
5800000000000	330
5900000000000	307
6000000000000	304
6100000000000	272
6200000000000	326
6300000000000	289
6400000000000	314
6500000000000	344
6600000000000	324
6700000000000	334
6800000000000	323
6900000000000	337
7000000000000	314
7100000000000	306
7200000000000	283
7300000000000	344
7400000000000	327
7500000000000	299
7600000000000	306
7700000000000	293
7800000000000	304
7900000000000	339
8000000000000	306
8100000000000	333
8200000000000	314
8300000000000	314
8400000000000	334
8500000000000	311
8600000000000	316
8700000000000	322
8800000000000	322
8900000000000	334
9000000000000	327
9100000000000	326
9200000000000	314
9300000000000	299
9400000000000	313
9500000000000	325
9600000000000	352
9700000000000	330
9800000000000	325
9900000000000	317
