x(ps)	1y
0	494
100000000000	481
200000000000	492
300000000000	487
400000000000	432
500000000000	501
600000000000	530
700000000000	482
800000000000	462
900000000000	494
1000000000000	478
1100000000000	526
1200000000000	452
1300000000000	470
1400000000000	469
1500000000000	490
1600000000000	520
1700000000000	463
1800000000000	460
1900000000000	483
2000000000000	502
2100000000000	483
2200000000000	481
2300000000000	500
2400000000000	477
2500000000000	479
2600000000000	470
2700000000000	483
2800000000000	448
2900000000000	492
3000000000000	464
3100000000000	490
3200000000000	458
3300000000000	499
3400000000000	507
3500000000000	493
3600000000000	479
3700000000000	477
3800000000000	497
3900000000000	485
4000000000000	479
4100000000000	455
4200000000000	468
4300000000000	537
4400000000000	509
4500000000000	504
4600000000000	494
4700000000000	496
4800000000000	481
4900000000000	524
5000000000000	501
5100000000000	481
5200000000000	492
5300000000000	505
5400000000000	508
5500000000000	475
5600000000000	506
5700000000000	489
5800000000000	487
5900000000000	521
6000000000000	442
6100000000000	483
6200000000000	487
6300000000000	521
6400000000000	464
6500000000000	424
6600000000000	493
6700000000000	495
6800000000000	511
6900000000000	473
7000000000000	449
7100000000000	446
7200000000000	482
7300000000000	494
7400000000000	473
7500000000000	460
7600000000000	489
7700000000000	517
7800000000000	457
7900000000000	447
8000000000000	519
8100000000000	470
8200000000000	457
8300000000000	452
8400000000000	537
8500000000000	487
8600000000000	498
8700000000000	496
8800000000000	509
8900000000000	489
9000000000000	469
9100000000000	501
9200000000000	488
9300000000000	474
9400000000000	494
9500000000000	501
9600000000000	492
9700000000000	481
9800000000000	473
9900000000000	513
