x(ps)	2y
0	365
100000000000	360
200000000000	391
300000000000	428
400000000000	361
500000000000	380
600000000000	399
700000000000	411
800000000000	411
900000000000	393
1000000000000	394
1100000000000	361
1200000000000	399
1300000000000	351
1400000000000	365
1500000000000	378
1600000000000	399
1700000000000	427
1800000000000	390
1900000000000	416
2000000000000	368
2100000000000	415
2200000000000	407
2300000000000	413
2400000000000	423
2500000000000	402
2600000000000	421
2700000000000	392
2800000000000	384
2900000000000	437
3000000000000	385
3100000000000	387
3200000000000	416
3300000000000	389
3400000000000	423
3500000000000	380
3600000000000	392
3700000000000	382
3800000000000	369
3900000000000	425
4000000000000	386
4100000000000	360
4200000000000	387
4300000000000	396
4400000000000	374
4500000000000	379
4600000000000	377
4700000000000	393
4800000000000	399
4900000000000	406
5000000000000	399
5100000000000	408
5200000000000	409
5300000000000	377
5400000000000	381
5500000000000	376
5600000000000	385
5700000000000	424
5800000000000	420
5900000000000	401
6000000000000	380
6100000000000	377
6200000000000	403
6300000000000	382
6400000000000	406
6500000000000	418
6600000000000	412
6700000000000	402
6800000000000	436
6900000000000	415
7000000000000	392
7100000000000	392
7200000000000	405
7300000000000	412
7400000000000	381
7500000000000	394
7600000000000	406
7700000000000	400
7800000000000	393
7900000000000	403
8000000000000	386
8100000000000	398
8200000000000	397
8300000000000	361
8400000000000	395
8500000000000	428
8600000000000	397
8700000000000	402
8800000000000	408
8900000000000	400
9000000000000	353
9100000000000	414
9200000000000	425
9300000000000	414
9400000000000	373
9500000000000	396
9600000000000	370
9700000000000	388
9800000000000	399
9900000000000	394
