x(ps)	1y
0	426
100000000000	412
200000000000	405
300000000000	434
400000000000	402
500000000000	393
600000000000	429
700000000000	376
800000000000	417
900000000000	424
1000000000000	453
1100000000000	426
1200000000000	430
1300000000000	393
1400000000000	395
1500000000000	367
1600000000000	457
1700000000000	377
1800000000000	383
1900000000000	397
2000000000000	395
2100000000000	424
2200000000000	415
2300000000000	420
2400000000000	424
2500000000000	390
2600000000000	399
2700000000000	433
2800000000000	419
2900000000000	398
3000000000000	428
3100000000000	445
3200000000000	430
3300000000000	394
3400000000000	428
3500000000000	439
3600000000000	380
3700000000000	423
3800000000000	395
3900000000000	383
4000000000000	397
4100000000000	412
4200000000000	431
4300000000000	392
4400000000000	406
4500000000000	410
4600000000000	406
4700000000000	401
4800000000000	394
4900000000000	408
5000000000000	415
5100000000000	384
5200000000000	432
5300000000000	374
5400000000000	382
5500000000000	432
5600000000000	402
5700000000000	456
5800000000000	418
5900000000000	409
6000000000000	420
6100000000000	408
6200000000000	380
6300000000000	396
6400000000000	439
6500000000000	414
6600000000000	426
6700000000000	472
6800000000000	427
6900000000000	402
7000000000000	364
7100000000000	390
7200000000000	441
7300000000000	426
7400000000000	398
7500000000000	399
7600000000000	386
7700000000000	447
7800000000000	443
7900000000000	397
8000000000000	408
8100000000000	375
8200000000000	422
8300000000000	396
8400000000000	419
8500000000000	431
8600000000000	410
8700000000000	437
8800000000000	417
8900000000000	433
9000000000000	414
9100000000000	392
9200000000000	439
9300000000000	392
9400000000000	455
9500000000000	417
9600000000000	350
9700000000000	396
9800000000000	388
9900000000000	385
